RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
*,*,sd***,"[496, 818]",Germany,Female,51,4,955.42,2,0,1,99643.1,0,0,2,DIAMOND,594
*,*,sd***,"[516, 849]",Germany,Male,45,7,127775.5,3,0,0,41734.884999999995,1,1,4,DIAMOND,812
*,*,sd***,"[486, 809]",Spain,Male,28,9,0.0,2,1,0,73475.4,0,0,3,PLATINUM,512
*,*,sd***,"[528, 801]",Spain,Female,35,9,0.0,2,0,1,113614.34,0,0,3,GOLD,502
*,*,sd***,"[506, 791]",France,Male,52,4,0.0,2,1,1,72214.235,0,0,5,GOLD,673
*,*,sd***,"[456, 817]",Germany,Female,44,5,109859.8,1,1,0,107661.64,0,0,5,PLATINUM,686
*,*,sd***,"[515, 832]",Spain,Female,40,9,116968.2,2,1,0,87204.29000000001,0,0,2,DIAMOND,663
*,*,sd***,"[456, 817]",Germany,Female,44,1,125077.24,1,1,1,107661.64,0,0,3,PLATINUM,686
*,*,sd***,"[500, 821]",Spain,Male,25,5,190.34,2,1,0,91972.035,0,0,3,GOLD,632
*,*,sd***,"[530, 801]",Spain,Female,34,3,0.0,2,1,0,88009.45499999999,0,0,2,SILVER,493
*,*,sd***,"[468, 717]",France,Male,46,3,0.0,1,0,0,58280.03,0,0,2,DIAMOND,580
*,*,sd***,"[496, 818]",Germany,Female,51,1,107763.42,1,1,0,99643.1,0,1,3,DIAMOND,594
*,*,sd***,"[486, 809]",Spain,Male,28,8,129316.46,2,0,1,73475.4,0,0,2,PLATINUM,512
*,*,sd***,"[456, 817]",Germany,Female,44,10,153991.95,2,1,0,107661.64,0,0,2,PLATINUM,686
*,*,sd***,"[476, 838]",Spain,Male,29,5,1460.29,2,1,1,64211.97,1,1,3,DIAMOND,559
*,*,sd***,"[476, 831]",France,Male,33,9,121747.56,2,0,0,80923.855,0,0,2,SILVER,513
*,*,sd***,"[449, 804]",France,Female,55,6,133384.45,1,0,1,71094.36,0,0,5,DIAMOND,679
*,*,sd***,"[508, 850]",France,Male,37,3,511.53,1,0,0,71993.92,1,1,4,PLATINUM,576
*,*,sd***,"[456, 817]",Germany,Female,44,10,140928.38,3,0,0,107661.64,1,1,1,PLATINUM,686
*,*,sd***,"[516, 849]",Germany,Male,45,5,151567.98,2,1,1,41734.884999999995,0,0,4,DIAMOND,812
*,*,sd***,"[486, 809]",Spain,Male,28,9,124037.18,1,1,0,73475.4,0,0,5,PLATINUM,512
*,*,sd***,"[461, 850]",France,Female,36,5,123577.39,1,0,1,110363.03,0,0,5,PLATINUM,585
*,*,sd***,"[476, 831]",France,Male,33,0,989.46,2,1,1,80923.855,0,0,3,SILVER,513
*,*,sd***,"[449, 804]",France,Female,55,8,0.0,2,1,1,71094.36,0,0,3,DIAMOND,679
*,*,sd***,"[522, 760]",Germany,Female,53,3,117209.81,1,1,0,132692.46,0,0,3,GOLD,754
*,*,sd***,"[476, 831]",France,Male,33,7,346.14,2,1,0,80923.855,0,0,5,SILVER,513
*,*,sd***,"[519, 841]",France,Female,32,5,106131.98,2,1,0,108845.77,0,0,5,GOLD,618
*,*,sd***,"[515, 832]",Spain,Female,40,5,0.0,2,1,1,87204.29000000001,0,0,4,DIAMOND,663
*,*,sd***,"[489, 802]",Spain,Female,38,8,144413.56,1,1,0,77513.88,1,1,5,PLATINUM,603
*,*,sd***,"[500, 821]",Spain,Male,25,1,0.0,2,0,0,91972.035,0,0,2,GOLD,632
*,*,sd***,"[489, 802]",Spain,Female,38,1,0.0,2,0,1,77513.88,0,0,1,PLATINUM,603
*,*,sd***,"[496, 818]",Germany,Female,51,8,124003.96,1,0,0,99643.1,1,1,3,DIAMOND,594
*,*,sd***,"[489, 802]",Spain,Female,38,1,108030.72,1,0,1,77513.88,0,0,3,PLATINUM,603
*,*,sd***,"[476, 838]",Spain,Male,29,0,120322.82,1,0,0,64211.97,0,0,5,DIAMOND,559
*,*,sd***,"[486, 809]",Spain,Male,28,8,136680.01,1,0,1,73475.4,0,0,1,PLATINUM,512
*,*,sd***,"[456, 817]",Germany,Female,44,5,123342.33,2,0,0,107661.64,0,0,3,PLATINUM,686
*,*,sd***,"[461, 850]",France,Female,36,4,150989.62,1,1,1,110363.03,0,0,4,PLATINUM,585
*,*,sd***,"[469, 849]",France,Female,41,9,266.43,2,1,0,96864.255,0,0,5,SILVER,561
*,*,sd***,"[486, 809]",Spain,Male,28,8,158428.46,1,1,1,73475.4,0,0,4,PLATINUM,512
*,*,sd***,"[496, 818]",Germany,Female,51,3,100578.36,1,1,0,99643.1,0,0,5,DIAMOND,594
*,*,sd***,"[486, 809]",Spain,Male,28,9,0.0,2,1,0,73475.4,0,0,3,PLATINUM,512
*,*,sd***,"[476, 831]",France,Male,33,8,0.0,2,1,1,80923.855,0,0,2,SILVER,513
*,*,sd***,"[486, 809]",Spain,Male,28,5,121415.24,1,0,0,73475.4,1,1,4,PLATINUM,512
*,*,sd***,"[476, 831]",France,Male,33,8,0.0,2,0,0,80923.855,0,0,3,SILVER,513
*,*,sd***,"[489, 802]",Spain,Female,38,1,295.73,2,1,1,77513.88,0,0,3,PLATINUM,603
*,*,sd***,"[449, 804]",France,Female,55,10,119960.6,1,1,0,71094.36,1,1,5,DIAMOND,679
*,*,sd***,"[461, 850]",France,Female,36,9,538.13,2,1,1,110363.03,0,0,3,PLATINUM,585
*,*,sd***,"[489, 802]",Spain,Female,38,3,0.0,2,1,0,77513.88,0,0,4,PLATINUM,603
*,*,sd***,"[449, 804]",France,Female,55,8,0.0,4,1,0,71094.36,1,1,3,DIAMOND,679
*,*,sd***,"[456, 817]",Germany,Female,44,5,0.0,2,1,0,107661.64,0,0,2,PLATINUM,686
*,*,sd***,"[486, 809]",Spain,Male,28,5,0.0,1,0,0,73475.4,0,0,2,PLATINUM,512
*,*,sd***,"[476, 831]",France,Male,33,5,532.77,2,1,1,80923.855,0,0,2,SILVER,513
*,*,sd***,"[476, 838]",Spain,Male,29,8,114326.13,1,0,0,64211.97,0,0,5,DIAMOND,559
*,*,sd***,"[476, 831]",France,Male,33,5,0.0,2,1,0,80923.855,0,0,3,SILVER,513
*,*,sd***,"[456, 817]",Germany,Female,44,5,119749.12,1,0,0,107661.64,1,1,4,PLATINUM,686
*,*,sd***,"[522, 760]",Germany,Female,53,6,121317.99,3,1,0,132692.46,1,1,4,GOLD,754
*,*,sd***,"[461, 850]",France,Female,36,9,120073.08,2,1,1,110363.03,0,0,1,PLATINUM,585
*,*,sd***,"[476, 831]",France,Male,33,6,0.0,2,1,0,80923.855,0,0,2,SILVER,513
*,*,sd***,"[486, 809]",Spain,Male,28,5,125989.23,2,0,0,73475.4,0,0,5,PLATINUM,512
*,*,sd***,"[506, 791]",France,Male,52,5,89299.97,2,1,1,72214.235,0,1,2,GOLD,673
*,*,sd***,"[469, 849]",France,Female,41,7,0.0,1,0,1,96864.255,0,0,4,SILVER,561
*,*,sd***,"[469, 849]",France,Female,41,8,0.0,2,1,0,96864.255,0,0,4,SILVER,561
*,*,sd***,"[500, 821]",Spain,Male,25,2,133645.8,2,1,0,91972.035,1,0,3,GOLD,632
*,*,sd***,"[486, 809]",Spain,Male,28,3,1226.71,2,1,1,73475.4,0,0,2,PLATINUM,512
*,*,sd***,"[496, 818]",Germany,Female,51,8,85821.37,1,1,1,99643.1,0,0,1,DIAMOND,594
*,*,sd***,"[500, 821]",Spain,Male,25,5,1252.58,2,1,0,91972.035,0,0,4,GOLD,632
*,*,sd***,"[515, 832]",Spain,Female,40,7,0.0,2,1,0,87204.29000000001,0,0,1,DIAMOND,663
*,*,sd***,"[489, 802]",Spain,Female,38,1,85938.69,2,1,0,77513.88,0,0,1,PLATINUM,603
*,*,sd***,"[540, 791]",Germany,Female,39,8,109290.12,1,0,0,131467.9,1,1,4,SILVER,647
*,*,sd***,"[496, 818]",Germany,Female,51,6,140963.22,2,0,1,99643.1,1,1,1,DIAMOND,594
*,*,sd***,"[530, 801]",Spain,Female,34,4,2287.95,2,1,0,88009.45499999999,1,1,5,SILVER,493
*,*,sd***,"[496, 818]",Germany,Female,51,8,107742.57,1,1,1,99643.1,1,1,2,DIAMOND,594
*,*,sd***,"[496, 818]",Germany,Female,51,8,0.0,2,0,0,99643.1,0,0,3,DIAMOND,594
*,*,sd***,"[524, 730]",Germany,Male,52,8,133368.51,2,1,1,67006.54,0,0,1,GOLD,406
*,*,sd***,"[476, 838]",Spain,Male,29,6,0.0,2,1,1,64211.97,0,0,3,DIAMOND,559
*,*,sd***,"[476, 838]",Spain,Male,29,7,0.0,3,0,1,64211.97,1,1,3,DIAMOND,559
*,*,sd***,"[461, 850]",France,Female,36,5,159554.81,1,0,0,110363.03,1,1,5,PLATINUM,585
*,*,sd***,"[536, 808]",Spain,Male,30,6,0.0,2,0,1,69164.22,0,0,1,SILVER,618
*,*,sd***,"[456, 817]",Germany,Female,44,1,127185.7,1,0,1,107661.64,1,1,5,PLATINUM,686
*,*,sd***,"[519, 841]",France,Female,32,8,86467.78,1,0,1,108845.77,1,1,1,GOLD,618
*,*,sd***,"[489, 802]",Spain,Female,38,9,0.0,2,0,0,77513.88,0,0,5,PLATINUM,603
*,*,sd***,"[469, 849]",France,Female,41,5,85902.89,3,0,1,96864.255,1,1,3,SILVER,561
*,*,sd***,"[508, 850]",France,Male,37,2,145130.53,3,1,1,71993.92,1,1,3,PLATINUM,576
*,*,sd***,"[506, 791]",France,Male,52,9,0.0,2,0,0,72214.235,0,0,2,GOLD,673
*,*,sd***,"[486, 809]",Spain,Male,28,1,103235.13,2,1,0,73475.4,0,0,4,PLATINUM,512
*,*,sd***,"[456, 817]",Germany,Female,44,4,127256.39,1,1,1,107661.64,0,0,1,PLATINUM,686
*,*,sd***,"[461, 850]",France,Female,36,6,105527.35,1,1,0,110363.03,1,1,3,PLATINUM,585
*,*,sd***,"[515, 832]",Spain,Female,40,9,103360.54,1,0,0,87204.29000000001,1,1,4,DIAMOND,663
*,*,sd***,"[496, 818]",Germany,Female,51,7,153284.37,2,0,0,99643.1,1,1,4,DIAMOND,594
*,*,sd***,"[468, 717]",France,Male,46,6,146151.93,2,1,1,58280.03,0,0,4,DIAMOND,580
*,*,sd***,"[500, 821]",Spain,Male,25,3,0.0,2,0,0,91972.035,0,0,1,GOLD,632
*,*,sd***,"[476, 838]",Spain,Male,29,8,148127.32,3,0,0,64211.97,1,1,1,DIAMOND,559
*,*,sd***,"[519, 841]",France,Female,32,5,116541.12,1,1,0,108845.77,1,1,4,GOLD,618
*,*,sd***,"[461, 850]",France,Female,36,8,120555.09,3,0,0,110363.03,1,1,4,PLATINUM,585
*,*,sd***,"[476, 838]",Spain,Male,29,9,120902.81,1,0,1,64211.97,0,0,2,DIAMOND,559
*,*,sd***,"[515, 832]",Spain,Female,40,6,95233.23,1,0,0,87204.29000000001,0,0,5,DIAMOND,663
*,*,sd***,"[516, 849]",Germany,Male,45,4,125617.19,1,1,0,41734.884999999995,1,1,2,DIAMOND,812
*,*,sd***,"[469, 849]",France,Female,41,2,0.0,2,1,1,96864.255,0,0,3,SILVER,561
*,*,sd***,"[563, 615]",Germany,Male,43,5,112508.52,1,0,0,115931.255,0,0,1,SILVER,753
*,*,sd***,"[456, 817]",Germany,Female,44,6,179885.18,3,1,0,107661.64,1,1,4,PLATINUM,686
*,*,sd***,"[496, 818]",Germany,Female,51,5,132669.27,2,0,0,99643.1,0,0,3,DIAMOND,594
*,*,sd***,"[506, 791]",France,Male,52,0,120139.79,2,1,0,72214.235,0,0,2,GOLD,673
*,*,sd***,"[476, 831]",France,Male,33,6,0.0,2,1,0,80923.855,1,1,2,SILVER,513
*,*,sd***,"[528, 801]",Spain,Female,35,6,89845.1,2,0,1,113614.34,0,0,3,GOLD,502
*,*,sd***,"[528, 801]",Spain,Female,35,1,81269.21,1,1,1,113614.34,0,0,5,GOLD,502
*,*,sd***,"[476, 838]",Spain,Male,29,4,0.0,2,1,1,64211.97,0,0,1,DIAMOND,559
*,*,sd***,"[489, 802]",Spain,Female,38,9,149915.51,3,0,1,77513.88,1,1,4,PLATINUM,603
*,*,sd***,"[461, 850]",France,Female,36,1,138741.42,1,1,1,110363.03,0,0,1,PLATINUM,585
*,*,sd***,"[528, 801]",Spain,Female,35,5,126842.26,2,1,1,113614.34,0,0,4,GOLD,502
*,*,sd***,"[508, 850]",France,Male,37,8,99352.6,1,0,0,71993.92,0,0,3,PLATINUM,576
*,*,sd***,"[506, 791]",France,Male,52,5,0.0,2,1,1,72214.235,0,0,4,GOLD,673
*,*,sd***,"[563, 615]",Germany,Male,43,5,192.24,1,0,1,115931.255,0,0,4,SILVER,753
*,*,sd***,"[522, 760]",Germany,Female,53,5,124720.82,2,0,1,132692.46,0,0,2,GOLD,754
*,*,sd***,"[500, 821]",Spain,Male,25,5,95936.18,2,1,1,91972.035,0,0,2,GOLD,632
*,*,sd***,"[476, 831]",France,Male,33,8,122640.1,2,1,1,80923.855,0,0,2,SILVER,513
*,*,sd***,"[486, 809]",Spain,Male,28,3,434.48,1,1,0,73475.4,0,0,1,PLATINUM,512
*,*,sd***,"[496, 818]",Germany,Female,51,3,105621.15,2,1,0,99643.1,0,0,1,DIAMOND,594
*,*,sd***,"[496, 818]",Germany,Female,51,5,125170.99,1,0,0,99643.1,1,1,4,DIAMOND,594
*,*,sd***,"[449, 804]",France,Female,55,7,129506.13,1,0,1,71094.36,0,0,2,DIAMOND,679
*,*,sd***,"[468, 717]",France,Male,46,5,91236.2,2,0,0,58280.03,0,0,3,DIAMOND,580
*,*,sd***,"[476, 838]",Spain,Male,29,1,990.05,2,1,0,64211.97,0,0,3,DIAMOND,559
*,*,sd***,"[449, 804]",France,Female,55,7,0.0,2,1,1,71094.36,0,0,5,DIAMOND,679
*,*,sd***,"[515, 832]",Spain,Female,40,8,0.0,2,1,0,87204.29000000001,0,0,3,DIAMOND,663
*,*,sd***,"[489, 802]",Spain,Female,38,8,748.25,2,0,1,77513.88,0,0,4,PLATINUM,603
*,*,sd***,"[496, 818]",Germany,Female,51,7,141455.66,1,1,0,99643.1,0,0,3,DIAMOND,594
*,*,sd***,"[489, 802]",Spain,Female,38,10,114249.33,2,0,1,77513.88,1,1,2,PLATINUM,603
*,*,sd***,"[496, 818]",Germany,Female,51,8,113886.47,1,0,0,99643.1,0,0,4,DIAMOND,594
*,*,sd***,"[461, 850]",France,Female,36,6,106100.29,1,1,0,110363.03,0,0,2,PLATINUM,585
*,*,sd***,"[522, 760]",Germany,Female,53,7,140547.8,1,0,0,132692.46,1,1,4,GOLD,754
*,*,sd***,"[461, 850]",France,Female,36,3,140550.71,1,1,1,110363.03,1,1,3,PLATINUM,585
*,*,sd***,"[536, 808]",Spain,Male,30,9,0.0,2,0,0,69164.22,0,0,4,SILVER,618
*,*,sd***,"[469, 849]",France,Female,41,3,132658.87,1,0,0,96864.255,0,0,4,SILVER,561
*,*,sd***,"[516, 840]",Germany,Male,52,9,137822.0,2,1,0,93814.26999999999,0,0,1,PLATINUM,357
*,*,sd***,"[456, 817]",Germany,Female,44,2,78061.24,2,0,0,107661.64,0,0,5,PLATINUM,686
*,*,sd***,"[530, 801]",Spain,Female,34,5,129309.47,2,1,0,88009.45499999999,0,0,5,SILVER,493
*,*,sd***,"[486, 809]",Spain,Male,28,5,127165.89,1,0,0,73475.4,0,0,1,PLATINUM,512
*,*,sd***,"[489, 802]",Spain,Female,38,3,135050.09,1,0,0,77513.88,0,0,2,PLATINUM,603
*,*,sd***,"[468, 717]",France,Male,46,4,1477.96,2,1,0,58280.03,1,1,3,DIAMOND,580
*,*,sd***,"[496, 818]",Germany,Female,51,8,129969.88,3,0,0,99643.1,1,1,3,DIAMOND,594
*,*,sd***,"[456, 817]",Germany,Female,44,9,127119.43,3,0,0,107661.64,1,1,4,PLATINUM,686
*,*,sd***,"[468, 717]",France,Male,46,8,128229.07,1,0,0,58280.03,0,0,1,DIAMOND,580
*,*,sd***,"[530, 801]",Spain,Female,34,7,143378.54,1,0,1,88009.45499999999,0,0,3,SILVER,493
*,*,sd***,"[461, 850]",France,Female,36,2,217.55,2,1,1,110363.03,0,0,4,PLATINUM,585
*,*,sd***,"[469, 849]",France,Female,41,7,154883.82,1,0,1,96864.255,1,1,2,SILVER,561
*,*,sd***,"[461, 850]",France,Female,36,4,119387.92,1,0,0,110363.03,0,0,4,PLATINUM,585
*,*,sd***,"[461, 850]",France,Female,36,5,134203.79,3,0,0,110363.03,1,1,4,PLATINUM,585
*,*,sd***,"[449, 804]",France,Female,55,4,138926.46,2,1,0,71094.36,0,0,1,DIAMOND,679
*,*,sd***,"[456, 817]",Germany,Female,44,5,122355.82,2,1,0,107661.64,1,1,3,PLATINUM,686
*,*,sd***,"[468, 717]",France,Male,46,6,132082.96,2,0,1,58280.03,1,1,5,DIAMOND,580
*,*,sd***,"[516, 849]",Germany,Male,45,8,108526.77,1,1,0,41734.884999999995,1,1,5,DIAMOND,812
*,*,sd***,"[522, 760]",Germany,Female,53,6,148342.81,3,1,1,132692.46,1,1,4,GOLD,754
*,*,sd***,"[540, 791]",Germany,Female,39,10,128827.79,1,1,0,131467.9,1,1,3,SILVER,647
*,*,sd***,"[530, 801]",Spain,Female,34,3,139556.27,1,0,1,88009.45499999999,0,0,3,SILVER,493
*,*,sd***,"[449, 804]",France,Female,55,5,111117.35,4,1,0,71094.36,1,1,1,DIAMOND,679
*,*,sd***,"[519, 841]",France,Female,32,8,111174.16,2,0,0,108845.77,1,1,2,GOLD,618
*,*,sd***,"[456, 817]",Germany,Female,44,8,130902.12,2,0,1,107661.64,0,0,5,PLATINUM,686
*,*,sd***,"[476, 831]",France,Male,33,6,0.0,4,0,0,80923.855,1,1,3,SILVER,513
*,*,sd***,"[524, 730]",Germany,Male,52,8,85404.43,1,1,1,67006.54,0,0,4,GOLD,406
*,*,sd***,"[461, 850]",France,Female,36,9,99038.68,2,1,1,110363.03,1,1,4,PLATINUM,585
*,*,sd***,"[519, 841]",France,Female,32,8,0.0,2,0,0,108845.77,0,0,2,GOLD,618
*,*,sd***,"[461, 850]",France,Female,36,9,131338.78,1,1,1,110363.03,0,0,5,PLATINUM,585
*,*,sd***,"[468, 717]",France,Male,46,8,135485.58,3,0,0,58280.03,1,1,3,DIAMOND,580
*,*,sd***,"[476, 831]",France,Male,33,6,111157.15,4,1,0,80923.855,1,1,4,SILVER,513
*,*,sd***,"[524, 730]",Germany,Male,52,8,163459.55,2,0,1,67006.54,1,1,3,GOLD,406
*,*,sd***,"[489, 802]",Spain,Female,38,2,0.0,2,1,0,77513.88,0,0,4,PLATINUM,603
*,*,sd***,"[476, 838]",Spain,Male,29,1,1262.84,1,0,0,64211.97,0,0,3,DIAMOND,559
*,*,sd***,"[540, 791]",Germany,Female,39,8,126288.91,1,0,0,131467.9,0,0,1,SILVER,647
*,*,sd***,"[486, 809]",Spain,Male,28,9,0.0,2,0,1,73475.4,0,0,3,PLATINUM,512
*,*,sd***,"[449, 804]",France,Female,55,9,128598.42,4,0,0,71094.36,1,1,5,DIAMOND,679
*,*,sd***,"[476, 831]",France,Male,33,9,126983.72,2,0,1,80923.855,0,0,2,SILVER,513
*,*,sd***,"[530, 801]",Spain,Female,34,3,0.0,2,0,1,88009.45499999999,0,0,4,SILVER,493
*,*,sd***,"[469, 849]",France,Female,41,8,0.0,2,0,1,96864.255,0,0,1,SILVER,561
*,*,sd***,"[528, 801]",Spain,Female,35,5,1105.43,1,1,1,113614.34,0,0,5,GOLD,502
*,*,sd***,"[540, 791]",Germany,Female,39,4,113475.78,1,1,1,131467.9,0,0,3,SILVER,647
*,*,sd***,"[489, 802]",Spain,Female,38,8,110970.39,2,0,0,77513.88,0,0,2,PLATINUM,603
*,*,sd***,"[524, 730]",Germany,Male,52,5,113371.17,1,1,1,67006.54,1,1,4,GOLD,406
*,*,sd***,"[515, 832]",Spain,Female,40,8,1144.06,2,1,1,87204.29000000001,0,0,5,DIAMOND,663
*,*,sd***,"[468, 717]",France,Male,46,9,1203.59,2,1,0,58280.03,0,0,5,DIAMOND,580
*,*,sd***,"[530, 801]",Spain,Female,34,3,0.0,2,0,0,88009.45499999999,0,0,5,SILVER,493
*,*,sd***,"[461, 850]",France,Female,36,1,0.0,1,0,0,110363.03,0,1,2,PLATINUM,585
*,*,sd***,"[530, 801]",Spain,Female,34,8,121073.37,3,1,0,88009.45499999999,1,1,4,SILVER,493
*,*,sd***,"[456, 817]",Germany,Female,44,10,112954.45,1,0,0,107661.64,1,1,1,PLATINUM,686
*,*,sd***,"[489, 802]",Spain,Female,38,9,106981.38,2,0,0,77513.88,0,0,3,PLATINUM,603
*,*,sd***,"[516, 840]",Germany,Male,52,9,105442.88,1,1,1,93814.26999999999,1,1,2,PLATINUM,357
*,*,sd***,"[515, 832]",Spain,Female,40,8,191.15,2,0,1,87204.29000000001,0,0,5,DIAMOND,663
*,*,sd***,"[489, 802]",Spain,Female,38,9,95733.81,1,1,0,77513.88,0,0,5,PLATINUM,603
*,*,sd***,"[524, 730]",Germany,Male,52,1,127113.66,2,1,0,67006.54,0,0,3,GOLD,406
*,*,sd***,"[449, 804]",France,Female,55,8,100538.58,1,1,1,71094.36,1,1,3,DIAMOND,679
*,*,sd***,"[500, 821]",Spain,Male,25,1,0.0,2,1,0,91972.035,0,0,1,GOLD,632
*,*,sd***,"[489, 802]",Spain,Female,38,3,90162.67,2,0,1,77513.88,1,1,3,PLATINUM,603
*,*,sd***,"[449, 804]",France,Female,55,6,107867.52,1,0,1,71094.36,0,0,4,DIAMOND,679
*,*,sd***,"[515, 832]",Spain,Female,40,9,342.01,2,1,0,87204.29000000001,0,0,3,DIAMOND,663
*,*,sd***,"[530, 801]",Spain,Female,34,3,0.0,2,1,0,88009.45499999999,0,0,1,SILVER,493
*,*,sd***,"[496, 818]",Germany,Female,51,5,121916.58,2,0,0,99643.1,0,0,3,DIAMOND,594
*,*,sd***,"[456, 817]",Germany,Female,44,8,149894.7,2,0,0,107661.64,1,1,3,PLATINUM,686
*,*,sd***,"[468, 717]",France,Male,46,4,0.0,1,0,0,58280.03,0,0,5,DIAMOND,580
*,*,sd***,"[540, 791]",Germany,Female,39,1,116508.17,3,0,1,131467.9,1,1,3,SILVER,647
*,*,sd***,"[508, 850]",France,Male,37,1,122309.7,1,0,0,71993.92,1,1,4,PLATINUM,576
*,*,sd***,"[486, 809]",Spain,Male,28,5,1000.42,1,1,0,73475.4,1,1,5,PLATINUM,512
*,*,sd***,"[461, 850]",France,Female,36,2,662.22,2,0,1,110363.03,0,0,5,PLATINUM,585
*,*,sd***,"[496, 818]",Germany,Female,51,8,153606.42,4,1,0,99643.1,1,1,3,DIAMOND,594
*,*,sd***,"[516, 849]",Germany,Male,45,3,106457.19,1,0,0,41734.884999999995,0,0,3,DIAMOND,812
*,*,sd***,"[515, 832]",Spain,Female,40,4,89509.03,1,1,0,87204.29000000001,0,0,5,DIAMOND,663
